tipo_muerte,provincia,canton,fecha,lat,lon,arma,edad,sexo,etnia,motivacion,area_hecho
ASESINATO,LOS RIOS,BABAHOYO,2024-12-25,-1.81087,-79.51499,ARMA DE FUEGO,46,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,SANTA ELENA,2024-12-25,-2.24534,-80.31288,OTROS,27,HOMBRE,NO DETERMINADO,TERRORISMO,RURAL
ASESINATO,CANAR,DELEG,2024-12-25,-2.7386,-78.91433,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,CANAR,DELEG,2024-12-25,-2.7386,-78.91433,ARMA DE FUEGO,27,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,CANAR,LA TRONCAL,2024-12-25,-2.34938,-79.31205,ARMA DE FUEGO,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,PASAJE,2024-12-25,-3.31971,-79.79914,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2024-12-25,-3.26897,-80.00113,ARMA DE FUEGO,61,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,EL GUABO,2024-12-25,-3.24198,-79.82618,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,EL GUABO,2024-12-25,-3.23924,-79.82631,ARMA DE FUEGO,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,EL GUABO,2024-12-25,-3.23924,-79.82631,ARMA DE FUEGO,16,HOMBRE,OTROS,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.24642,-79.88617,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.26209,-79.886,ARMA DE FUEGO,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.23357,-79.90544,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.12392,-79.92,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.25001,-79.91212,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-25,-2.17562,-79.84174,ARMA DE FUEGO,41,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-25,-2.17562,-79.84174,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.20219,-79.93498,ARMA DE FUEGO,47,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.25766,-79.90047,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.19083,-79.92774,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.23627,-79.89647,ARMA DE FUEGO,41,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.1967,-79.92615,ARMA BLANCA,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-25,-2.07234,-79.93609,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-12-24,-0.95591,-80.76913,ARMA DE FUEGO,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-12-24,-0.95591,-80.76913,ARMA DE FUEGO,24,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2024-12-24,-2.37209,-79.66275,OTROS,SIN_DATO,NO DETERMINADO,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,NARANJAL,2024-12-24,-2.37209,-79.66275,OTROS,SIN_DATO,NO DETERMINADO,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,NARANJAL,2024-12-24,-2.37209,-79.66275,OTROS,SIN_DATO,NO DETERMINADO,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,NARANJAL,2024-12-24,-2.37209,-79.66275,OTROS,SIN_DATO,NO DETERMINADO,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,BUENA FE,2024-12-24,-0.89438,-79.47903,ARMA DE FUEGO,16,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2024-12-24,-1.80986,-79.5122,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2024-12-24,-1.0078,-79.47815,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2024-12-24,-3.2815,-79.95757,ARMA DE FUEGO,44,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.06882,-79.93239,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.23163,-79.94187,ARMA DE FUEGO,29,HOMBRE,MULATO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.07294,-79.93657,ARMA DE FUEGO,77,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.07051,-79.92835,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.19395,-79.89446,ARMA DE FUEGO,47,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.09435,-79.95717,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-24,-2.15811,-79.82103,ARMA BLANCA,26,HOMBRE,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.06808,-79.93448,ARMA DE FUEGO,45,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.09739,-79.9621,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-24,-2.09739,-79.9621,ARMA DE FUEGO,60,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-12-23,-0.95827,-80.71016,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-12-23,-1.07717,-80.43944,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2024-12-23,0.07422,-80.02328,ARMA DE FUEGO,16,MUJER,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,MANABI,MANTA,2024-12-23,-0.96999,-80.71324,ARMA DE FUEGO,24,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL EMPALME,2024-12-23,-1.03906,-79.67279,ARMA DE FUEGO,45,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,LOS RIOS,BUENA FE,2024-12-23,-0.57272,-79.36818,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VALENCIA,2024-12-23,-0.86967,-79.31369,OTROS,75,HOMBRE,MESTIZO/A,TRANSNACIONAL,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-23,-2.22236,-79.91155,ARMA DE FUEGO,16,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-23,-2.22236,-79.91155,ARMA DE FUEGO,15,HOMBRE,MULATO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-23,-2.17978,-79.8359,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,PICHINCHA,QUITO,2024-12-23,-0.2936,-78.5147,OTROS,30,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
ASESINATO,ESMERALDAS,ESMERALDAS,2024-12-22,0.69956,-79.5285,ARMA DE FUEGO,31,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,ORELLANA,FRANCISCO DE ORELLANA,2024-12-22,-0.43125,-76.99443,ARMA DE FUEGO,39,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MONTECRISTI,2024-12-22,-1.07699,-80.73398,ARMA DE FUEGO,23,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2024-12-22,-0.24248,-79.3454,ARMA DE FUEGO,33,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,ALFREDO BAQUERIZO MORENO (JUJAN),2024-12-22,-1.98631,-79.59897,ARMA DE FUEGO,50,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,RURAL
ASESINATO,GUAYAS,BALZAR,2024-12-22,-1.1871,-79.75525,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,ISIDRO AYORA,2024-12-22,-1.86276,-80.13751,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,ISIDRO AYORA,2024-12-22,-1.86276,-80.13751,ARMA DE FUEGO,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,DAULE,2024-12-22,-1.78534,-79.90897,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DAULE,2024-12-22,-1.78534,-79.90897,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,LOMAS DE SARGENTILLO,2024-12-22,-1.86639,-80.10311,ARMA DE FUEGO,30,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,PUEBLOVIEJO,2024-12-22,-1.55028,-79.53982,ARMA DE FUEGO,52,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,BABAHOYO,2024-12-22,-1.88058,-79.48523,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,VINCES,2024-12-22,-1.575,-79.82301,ARMA DE FUEGO,32,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2024-12-22,-1.01116,-79.47168,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,CANAR,LA TRONCAL,2024-12-22,-2.50741,-79.49568,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,EL GUABO,2024-12-22,-3.1704,-79.82779,ARMA BLANCA,40,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.09248,-79.96799,ARMA CONTUNDENTE,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.2135,-80.10135,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.2135,-80.10135,ARMA DE FUEGO,14,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.2135,-80.10135,ARMA DE FUEGO,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.2135,-80.10135,ARMA DE FUEGO,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.2135,-80.10135,ARMA BLANCA,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-22,-2.15169,-79.8153,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.21422,-79.89159,ARMA DE FUEGO,38,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-22,-2.21422,-79.89159,ARMA DE FUEGO,40,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2024-12-21,0.0916,-76.8753,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2024-12-21,0.0916,-76.8753,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ORELLANA,FRANCISCO DE ORELLANA,2024-12-21,-0.44073,-77.00467,ARMA DE FUEGO,22,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MONTECRISTI,2024-12-21,-1.00388,-80.71322,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2024-12-21,-2.17909,-79.56216,ARMA DE FUEGO,30,MUJER,OTROS,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL EMPALME,2024-12-21,-1.05186,-79.64461,ARMA DE FUEGO,33,HOMBRE,MONTUBIO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,PLAYAS,2024-12-21,-2.61942,-80.36799,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,DAULE,2024-12-21,-1.86586,-79.97794,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VALENCIA,2024-12-21,-0.94436,-79.32585,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VALENCIA,2024-12-21,-0.94436,-79.32585,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,SANTA ELENA,2024-12-21,-2.2309,-80.77253,ARMA BLANCA,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,PASAJE,2024-12-21,-3.27932,-79.75404,ARMA DE FUEGO,48,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.07339,-79.93774,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.0909,-79.9741,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.08054,-79.92732,ARMA DE FUEGO,59,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.22855,-79.94461,ARMA DE FUEGO,42,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.0909,-79.9741,ARMA DE FUEGO,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.27647,-79.87896,ARMA DE FUEGO,36,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.19548,-80.10042,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-21,-2.25965,-79.90319,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-21,-2.1385,-79.83411,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2024-12-21,-0.06399,-78.35009,ARMA BLANCA,32,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ATACAMES,2024-12-20,0.84333,-79.88485,ARMA DE FUEGO,62,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,SUCRE,2024-12-20,-0.78507,-80.51827,ARMA DE FUEGO,45,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-12-20,-0.95335,-80.69527,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-12-20,-0.94934,-80.70321,ARMA DE FUEGO,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VENTANAS,2024-12-20,-1.46909,-79.46264,ARMA BLANCA,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,PALENQUE,2024-12-20,-1.40797,-79.84608,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,BUENA FE,2024-12-20,-0.87257,-79.49065,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,PUEBLOVIEJO,2024-12-20,-1.41721,-79.52738,ARMA BLANCA,59,HOMBRE,MONTUBIO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,VALENCIA,2024-12-20,-0.76604,-79.30849,ARMA BLANCA,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2024-12-20,-3.3289,-79.81661,ARMA DE FUEGO,26,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,EL GUABO,2024-12-20,-3.23434,-79.82048,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,EL GUABO,2024-12-20,-3.23434,-79.82048,ARMA DE FUEGO,21,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,EL GUABO,2024-12-20,-3.23434,-79.82048,ARMA DE FUEGO,24,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,MACHALA,2024-12-20,-3.30454,-79.93719,ARMA DE FUEGO,36,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-20,-2.07272,-79.93731,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-20,-2.23552,-79.91161,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-20,-2.24728,-80.08744,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-20,-2.10005,-79.96203,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-20,-2.03761,-79.99811,ARMA DE FUEGO,30,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
HOMICIDIO,PICHINCHA,QUITO,2024-12-20,-0.12807,-78.46417,OTROS,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2024-12-19,0.97058,-79.653,ARMA DE FUEGO,SIN_DATO,HOMBRE,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,PORTOVIEJO,2024-12-19,-1.01487,-80.46574,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-12-19,-0.95722,-80.72348,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DAULE,2024-12-19,-1.8686,-79.97534,ARMA DE FUEGO,78,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL EMPALME,2024-12-19,-1.05186,-79.64464,ARMA DE FUEGO,33,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VENTANAS,2024-12-19,-1.43368,-79.45493,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,PUEBLOVIEJO,2024-12-19,-1.62998,-79.55681,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,QUINSALOMA,2024-12-19,-1.24638,-79.36286,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,MONTALVO,2024-12-19,-1.78607,-79.2938,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MORONA SANTIAGO,MORONA,2024-12-19,-2.19069,-78.02127,ARMA CONTUNDENTE,56,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2024-12-19,-3.27047,-79.94491,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,PASAJE,2024-12-19,-3.33021,-79.78924,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,MACHALA,2024-12-19,-3.26421,-79.995,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOJA,CELICA,2024-12-19,-4.12303,-80.0761,OTROS,SIN_DATO,NO DETERMINADO,SIN_DATO,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-19,-2.26727,-79.87766,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-19,-2.155,-79.80854,ARMA DE FUEGO,48,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-12-19,-2.21561,-79.73,ARMA DE FUEGO,57,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,DURAN,2024-12-19,-2.21561,-79.73,ARMA DE FUEGO,52,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-19,-2.09996,-79.95709,ARMA DE FUEGO,52,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-19,-2.24028,-79.93028,ARMA DE FUEGO,27,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-19,-2.1289,-79.92118,ARMA DE FUEGO,58,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-19,-2.24726,-79.90774,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-19,-2.09737,-79.95871,ARMA DE FUEGO,61,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-12-19,-2.03183,-79.99204,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2024-12-19,-0.29852,-78.53153,OTROS,70,HOMBRE,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
HOMICIDIO,PICHINCHA,QUITO,2024-12-19,-0.26107,-78.53861,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2024-12-18,0.08822,-76.8884,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-12-18,-1.05071,-80.44542,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-12-18,-1.05658,-80.46065,ARMA BLANCA,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-12-18,-1.05658,-80.46065,ARMA BLANCA,SIN_DATO,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MONTECRISTI,2024-12-18,-1.15889,-80.8448,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
